socks5://208.65.90.3:4145,US,Unknown
socks5://107.219.228.250:7777,US,Unknown
socks5://198.177.252.24:4145,US,
socks5://198.177.254.131:4145,US,Unknown
socks5://192.241.156.17:1080,US,Unknown
socks5://72.223.188.67:4145,US,Unknown
socks5://174.138.61.184:1080,US,Clifton
socks5://152.53.171.242:30729,US,Unknown
socks5://152.53.171.242:13313,US,Unknown
socks5://152.53.171.242:10220,US,Unknown
socks5://36.255.98.178:4242,US,Unknown
socks5://152.53.171.242:12484,US,Unknown
socks5://36.255.98.153:4094,US,Unknown
socks5://36.255.98.178:43213,US,Unknown
socks5://36.255.98.181:5163,US,Unknown
socks5://62.60.131.188:15554,US,Unknown
socks5://36.255.98.165:4311,US,Unknown
socks5://36.255.98.165:5483,US,Unknown
socks5://152.53.171.242:12668,US,Unknown
socks5://152.53.171.242:50955,US,Unknown
socks5://152.53.171.242:11080,US,Unknown
socks5://152.53.171.242:13620,US,Unknown
socks5://152.53.171.242:19547,US,Unknown
socks5://152.53.171.242:27940,US,Unknown
socks5://152.53.171.242:19191,US,Unknown
socks5://152.53.171.242:45739,US,Unknown
socks5://152.53.171.242:10111,US,Unknown
socks5://152.53.171.242:17618,US,Unknown
socks5://152.53.171.242:54321,US,Unknown
socks5://36.255.98.183:45908,US,Unknown
socks5://152.53.171.242:17189,US,Unknown
socks5://152.53.171.242:11287,US,Unknown
socks5://152.53.171.242:25214,US,Unknown
socks5://152.53.171.242:30793,US,Unknown
socks5://36.255.98.154:4010,US,Unknown
socks5://36.255.98.167:15671,US,Unknown
socks5://152.53.171.242:13692,US,Unknown
socks5://152.53.171.242:15527,US,Unknown
socks5://36.255.98.163:5700,US,Unknown
socks5://152.53.171.242:59621,US,Unknown
socks5://36.255.98.165:5037,US,Unknown
socks5://36.255.98.180:4555,US,Unknown
socks5://62.60.131.185:6666,US,Unknown
socks5://152.53.171.242:15659,US,Unknown
socks4://184.185.2.12:4145,US,
socks4://72.195.101.99:4145,US,
socks4://98.170.57.241:4145,US,
socks4://208.65.90.21:4145,US,Unknown
socks4://216.68.128.121:4145,US,Cincinnati
socks4://72.207.109.5:4145,US,Unknown
socks4://184.181.178.33:4145,US,
socks4://198.177.254.157:4145,US,
socks4://198.177.253.13:4145,US,Unknown
socks4://184.182.240.12:4145,US,Phoenix
socks4://184.182.240.211:4145,US,Phoenix
socks4://98.182.171.161:4145,US,Henderson
socks4://192.104.242.158:4145,US,Unknown
socks4://98.191.0.47:4145,US,Tempe
socks4://72.207.113.97:4145,US,Unknown
socks4://115.136.121.54:9050,US,Unknown
socks4://149.202.94.235:9070,US,Unknown
socks4://76.26.114.253:39593,US,Unknown
http://74.103.66.15:443,US,Unknown
http://167.99.124.118:443,US,Unknown
http://34.122.187.196:443,US,Unknown
http://207.178.166.187:443,US,Unknown
http://34.68.168.129:443,US,Unknown
http://138.199.35.215:9002,US,Unknown
http://138.199.35.214:9002,US,Unknown
http://138.199.35.213:9002,US,Unknown
http://138.199.35.212:9002,US,Unknown
http://138.199.35.208:9002,US,Unknown
http://138.199.35.205:9002,US,Unknown
http://138.199.35.204:9002,US,Unknown
http://138.199.35.203:9002,US,Unknown
http://138.199.35.201:9002,US,Unknown
http://138.199.35.200:9002,US,Unknown
http://138.199.35.198:9002,US,Unknown
http://138.199.35.197:9002,US,Unknown
http://138.199.35.196:9002,US,Unknown
http://138.199.35.195:9002,US,Unknown
http://138.199.35.199:9002,US,Unknown
http://138.199.35.217:9002,US,Unknown
http://167.71.166.28:8443,US,Unknown
http://156.146.59.28:9002,US,Unknown
http://156.146.59.29:9002,US,Unknown
http://156.146.59.50:9002,US,Unknown
http://162.243.95.8:443,US,Unknown
http://156.146.59.8:9002,US,Unknown
http://156.146.59.13:9002,US,Unknown
http://156.146.59.2:9002,US,Unknown
http://156.146.59.3:9002,US,Unknown
http://156.146.59.4:9002,US,Unknown
http://156.146.59.5:9002,US,Unknown
http://156.146.59.6:9002,US,Unknown
http://156.146.59.7:9002,US,Unknown
http://156.146.59.9:9002,US,Unknown
http://156.146.59.10:9002,US,Unknown
http://156.146.59.11:9002,US,Unknown
http://156.146.59.12:9002,US,Unknown
http://156.146.59.14:9002,US,Unknown
http://156.146.59.15:9002,US,Unknown
http://156.146.59.16:9002,US,Unknown
http://156.146.59.17:9002,US,Unknown
http://156.146.59.18:9002,US,Unknown
http://156.146.59.19:9002,US,Unknown
http://156.146.59.20:9002,US,Unknown
http://67.21.32.144:9443,US,Unknown
http://192.73.244.36:443,US,Unknown
http://159.65.244.233:443,US,Unknown
http://156.146.59.49:9002,US,Unknown
http://156.146.59.41:9002,US,Unknown
http://138.199.35.207:9002,US,Unknown
http://138.199.35.220:9002,US,Unknown
http://138.199.35.216:9002,US,Unknown
http://138.199.35.218:9002,US,Unknown
http://138.199.35.202:9002,US,Unknown
http://156.146.59.34:9002,US,Unknown
http://156.146.59.22:9002,US,Unknown
http://156.146.59.27:9002,US,Unknown
http://156.146.59.23:9002,US,Unknown
http://156.146.59.39:9002,US,Unknown
http://156.146.59.25:9002,US,Unknown
http://156.146.59.31:9002,US,Unknown
http://156.146.59.44:9002,US,Unknown
http://138.199.35.219:9002,US,Unknown
http://156.146.59.32:9002,US,Unknown
http://156.146.59.37:9002,US,Unknown
http://138.199.35.206:9002,US,Unknown
http://156.146.59.33:9002,US,Unknown
http://138.199.35.211:9002,US,Unknown
http://156.146.59.48:9002,US,Unknown
http://156.146.59.21:9002,US,Unknown
http://156.146.59.35:9002,US,Unknown
http://156.146.59.40:9002,US,Unknown
http://156.146.59.36:9002,US,Unknown
http://138.199.35.209:9002,US,Unknown
http://47.88.35.91:3128,US,Unknown
http://181.215.52.6:9443,US,Unknown
http://181.215.52.101:9443,US,Unknown
http://13.66.206.110:443,US,Unknown
http://40.113.199.101:443,US,Unknown
http://52.184.228.103:443,US,Unknown
http://13.77.70.244:443,US,Unknown
http://159.65.245.255:443,US,Unknown
http://156.146.59.46:9002,US,Unknown
http://156.146.59.42:9002,US,Unknown
http://156.146.59.24:9002,US,Unknown
http://156.146.59.30:9002,US,Unknown
http://156.146.59.38:9002,US,Unknown
http://156.146.59.43:9002,US,Unknown
http://156.146.59.45:9002,US,Unknown
http://156.146.59.47:9002,US,Unknown
http://167.99.236.14:443,US,Unknown
http://138.199.35.210:9002,US,Unknown
http://212.58.132.188:8443,US,Unknown
http://64.181.235.123:3128,US,Unknown
http://181.215.52.2:9443,US,Unknown
http://174.138.54.65:443,US,Unknown
http://23.94.251.185:3128,US,Unknown
http://154.26.182.140:3128,US,Unknown
http://107.152.33.202:8888,US,Unknown
http://66.135.16.53:443,US,Unknown
http://108.181.18.175:4001,US,Unknown
http://192.210.193.125:3129,US,Unknown
http://75.84.71.14:443,US,Unknown
http://20.81.205.173:443,US,Unknown
http://165.227.118.27:443,US,Unknown
http://143.198.135.176:443,US,Unknown
http://70.166.69.30:443,US,Unknown
http://150.136.163.51:443,US,Unknown
http://205.185.125.136:8888,US,Unknown
http://104.230.113.255:443,US,Unknown
http://107.150.52.100:443,US,Unknown
http://47.6.9.54:443,US,Unknown
http://137.184.96.68:443,US,Unknown
http://174.104.115.21:443,US,Unknown
http://212.58.132.189:8443,US,Unknown
http://150.136.153.231:443,US,Unknown
http://212.58.135.9:8443,US,Unknown
http://212.58.135.10:8443,US,Unknown
http://198.111.166.184:443,US,Unknown
http://205.178.186.176:8447,US,Unknown
http://205.178.144.119:8443,US,Unknown
http://205.178.137.234:8447,US,Unknown
http://205.178.137.170:8443,US,Unknown
http://69.48.201.94:443,US,Unknown
http://205.178.137.53:8447,US,Unknown
http://205.178.136.34:8447,US,Unknown
http://205.178.136.3:8443,US,Unknown
http://205.178.137.121:8447,US,Unknown
http://206.188.207.81:8447,US,Unknown
http://205.178.186.84:8447,US,Unknown
http://205.178.136.191:8447,US,Unknown
http://142.93.202.130:3128,US,North Bergen
http://47.176.240.250:4228,US,Unknown
http://159.65.230.46:8888,US,Unknown
http://47.89.184.18:3128,US,Unknown
http://76.169.128.104:8080,US,Unknown
http://50.200.166.130:8080,US,Unknown
http://70.22.175.232:3128,US,Unknown
http://23.224.193.43:3128,US,Unknown
http://216.229.112.25:8080,US,Muleshoe
http://15.204.151.144:3128,US,Unknown
http://23.224.193.45:3128,US,Unknown
http://23.190.168.41:80,US,Unknown
http://50.203.147.159:80,US,Unknown
http://51.141.175.118:80,US,
http://45.59.186.60:80,US,Los Angeles
http://165.227.118.27:80,US,Clifton
http://172.200.72.48:80,US,Boydton
http://174.136.204.40:80,US,Los Angeles
http://174.138.119.88:80,US,Clifton
http://50.203.147.156:80,US,Unknown
http://50.203.147.153:80,US,Plaistow
http://50.203.147.155:80,US,Unknown
