http://129.151.160.199:443,ZA,Unknown
http://196.223.129.21:443,ZA,Unknown
http://102.130.125.86:443,ZA,Unknown
http://102.36.152.26:8080,ZA,Unknown
http://169.239.85.121:8080,ZA,Unknown
http://154.0.14.116:3128,ZA,Unknown
http://196.216.134.71:8865,ZA,Unknown
http://196.216.132.43:8080,ZA,Unknown
http://160.119.228.146:12354,ZA,Unknown
http://41.57.6.30:6060,ZA,Unknown
http://217.29.208.206:9999,ZA,Unknown
http://156.155.50.93:8080,ZA,Unknown
http://102.212.44.151:12354,ZA,Unknown
http://154.126.213.152:8080,ZA,Unknown
http://102.218.195.26:8080,ZA,Unknown
http://102.177.176.20:80,ZA,
http://160.123.255.5:80,ZA,
