socks5://46.150.102.26:1080,UA,Unknown
socks4://176.120.32.135:5678,UA,Unknown
socks4://195.78.100.186:3629,UA,Unknown
socks4://193.105.62.11:58973,UA,Unknown
socks4://31.43.33.55:4153,UA,Unknown
socks4://91.247.92.63:5678,UA,Unknown
http://31.148.207.153:80,UA,Unknown
http://93.171.157.249:8080,UA,Unknown
http://91.241.217.58:9090,UA,Unknown
http://95.67.121.206:45554,UA,Unknown
http://176.101.220.90:8090,UA,Unknown
http://91.238.105.64:2024,UA,Unknown
http://91.238.104.172:2024,UA,Unknown
http://91.238.104.171:2023,UA,Unknown
